epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
-1,-1,0.3301006801357091,0.31658768047095737,0.28748650279652505,0.3245088992103904,0.2882419372344572,0.3242541976432061,0.0929570719700159,0.18295213570851276
