epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
-1,-1,0.3813269909981352,0.47714498769319763,0.4277139639115327,0.4744915078928356,0.4259359155224548,0.4729211249293899,0.34672684168609513,0.41180889020754785
