epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
-1,-1,0.393808116227401,0.4199315730765734,0.28511144209345496,0.4199315730765734,0.28752005701804223,0.42206958353862994,0.39380824736217146,0.4204572676229718
