epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
-1,-1,0.46356652777912666,0.5173742987786616,0.49258552887225926,0.5173742987786616,0.49483154212954333,0.5192724044953408,0.4635665118239249,0.5173742987786616
